configuration_id,tap_id,tap_name,kind,block,dim,selected_step,finite,train_tf_token_exact,cal_tf_token_exact,dev_tf_token_exact,dev_tf_mean_rank,dev_tf_mean_nll,dev_tf_mean_margin,dev_tf_margin_q10,dev_tf_top2,dev_tf_top3
L19_SEED_4,100,b15_ATT_UPDATE,ATT_UPDATE,15,16,25,true,19,37,42,7.94444444444,3.13517459294,-1.6082062284,-9.05602237839,70,79
L19_SEED_4,101,b15_AFTER_ATTN,AFTER_ATTN,15,16,100,true,30,107,104,1.53472222222,0.898794460739,0.751236764844,-3.12458905238,129,131
L19_SEED_4,102,b15_NORM2,NORM2,15,16,100,true,30,106,103,1.48611111111,0.866799062646,0.891195159305,-3.23322837047,130,136
L19_SEED_4,103,b15_FFN_UPDATE,FFN_UPDATE,15,16,100,true,29,106,100,2.11111111111,1.22049724873,0.127358214413,-4.86705498522,119,127
L19_SEED_4,104,b15_AFTER_FFN,AFTER_FFN,15,16,100,true,30,107,102,1.52777777778,0.888623713602,0.763156478644,-3.08932845921,130,133
L19_SEED_4,105,b16_NORM1,NORM1,16,16,100,true,29,111,112,1.43055555556,0.873299216045,0.858185507775,-3.25948395137,130,135
L19_SEED_4,106,b16_CTX,CTX,16,16,25,true,28,66,69,5.60416666667,2.34501383385,-0.915726356432,-6.59898140794,85,108
L19_SEED_4,107,b16_ATT_UPDATE,ATT_UPDATE,16,16,25,true,28,52,52,6.31944444444,2.69192321034,-1.23173889351,-7.91201658641,88,98
L19_SEED_4,108,b16_AFTER_ATTN,AFTER_ATTN,16,16,100,true,30,105,101,1.55555555556,0.973667106762,0.649912245375,-3.53317172285,130,131
L19_SEED_4,109,b16_NORM2,NORM2,16,16,100,true,29,109,108,1.59722222222,0.95394757218,0.745604778002,-3.70677569136,129,133
L19_SEED_4,110,b16_FFN_UPDATE,FFN_UPDATE,16,16,100,true,29,96,92,2.29861111111,1.4527399868,-0.0205549977418,-5.22023759291,109,123
L19_SEED_4,111,b16_AFTER_FFN,AFTER_FFN,16,16,100,true,30,106,100,1.5625,0.991272482209,0.61837487076,-3.5584799809,130,131
L19_SEED_4,112,b16_RELU,RELU,16,32,25,true,28,10,15,5.88194444444,2.55614682225,-1.61367987721,-5.79127908278,79,102
L19_SEED_4,113,b17_NORM1,NORM1,17,16,100,true,29,109,108,1.47916666667,0.961475661002,0.72686442228,-3.74355667459,129,133
L19_SEED_4,114,b17_ATT_UPDATE,ATT_UPDATE,17,16,25,true,18,44,43,9.24305555556,3.18364973779,-1.46668041908,-8.25968967346,68,79
L19_SEED_4,115,b17_AFTER_ATTN,AFTER_ATTN,17,16,100,true,30,100,95,1.80555555556,1.09180542258,0.46326658355,-3.99811396997,122,131
L19_SEED_4,116,b17_NORM2,NORM2,17,16,100,true,30,101,100,1.71527777778,1.04387953903,0.602565040159,-4.17067801678,128,132
L19_SEED_4,117,b17_FFN_UPDATE,FFN_UPDATE,17,16,100,true,28,92,89,2.26388888889,1.44750811829,-0.156295057573,-4.56542620977,104,110
L19_SEED_4,118,b17_AFTER_FFN,AFTER_FFN,17,16,100,true,30,100,94,1.86111111111,1.09724918436,0.436636598951,-3.9896013027,122,131
L19_SEED_4,119,b18_NORM1,NORM1,18,16,100,true,30,101,100,1.71527777778,1.04828447183,0.564997428449,-4.14464012058,129,132
L19_SEED_4,120,b18_CTX,CTX,18,16,25,true,23,44,43,4.34027777778,2.18814322559,-0.873378579292,-3.77729922019,76,103
L19_SEED_4,121,b18_ATT_UPDATE,ATT_UPDATE,18,16,25,true,28,32,29,6.94444444444,2.6782991678,-1.34810846281,-5.34739080402,64,85
L19_SEED_4,122,b18_AFTER_ATTN,AFTER_ATTN,18,16,100,true,30,100,93,1.86805555556,1.14236322842,0.374441298733,-4.16087785709,122,131
L19_SEED_4,123,b18_NORM2,NORM2,18,16,100,true,30,96,95,1.79166666667,1.08566543227,0.509455239292,-4.31855086202,128,132
L19_SEED_4,124,b18_FFN_UPDATE,FFN_UPDATE,18,16,100,true,29,93,91,2.54861111111,1.54589124451,-0.275193441598,-5.81333036083,101,124
L19_SEED_4,125,b18_AFTER_FFN,AFTER_FFN,18,16,100,true,30,100,92,1.875,1.15098631929,0.361608863012,-4.18003379109,122,131
L18_SEED_2_CONTROL,0,EMBEDDING,EMBEDDING,,16,2000,true,28,144,144,1,0.103086974046,6.26168994152,0.69363457612,144,144
L18_SEED_2_CONTROL,1,b00_NORM1,NORM1,0,16,2000,true,28,144,144,1,0.103101132724,6.28434838973,0.693540979856,144,144
L18_SEED_2_CONTROL,2,b00_ATT_UPDATE,ATT_UPDATE,0,16,75,true,31,75,73,2.97916666667,1.43897351914,-0.1511352055,-4.21142040797,117,121
L18_SEED_2_CONTROL,3,b00_AFTER_ATTN,AFTER_ATTN,0,16,150,true,29,139,135,1.0625,0.254128757227,2.82446644878,-0.484293636772,144,144
L18_SEED_2_CONTROL,4,b00_NORM2,NORM2,0,16,125,true,29,139,137,1.04861111111,0.224686333238,2.98798683861,-0.187512762028,144,144
L18_SEED_2_CONTROL,5,b00_FFN_UPDATE,FFN_UPDATE,0,16,300,true,29,135,138,1.04861111111,0.243254375776,2.51852839448,-0.130592101881,143,144
L18_SEED_2_CONTROL,6,b00_AFTER_FFN,AFTER_FFN,0,16,225,true,29,138,134,1.06944444444,0.250274848913,2.68824581613,-0.385817585616,144,144
L18_SEED_2_CONTROL,7,b01_NORM1,NORM1,1,16,200,true,29,138,136,1.05555555556,0.225519416282,2.73055007566,-0.165924894056,144,144
L18_SEED_2_CONTROL,8,b01_CTX,CTX,1,16,75,true,32,78,84,1.99305555556,1.15490346035,0.553352982109,-3.12677687169,114,134
L18_SEED_2_CONTROL,9,b01_ATT_UPDATE,ATT_UPDATE,1,16,75,true,32,78,75,2.56944444444,1.54762693307,-0.139406354588,-4.15010829554,112,119
L18_SEED_2_CONTROL,10,b01_AFTER_ATTN,AFTER_ATTN,1,16,175,true,29,137,133,1.09027777778,0.323422048223,2.38141463786,-0.634214150845,142,144
L18_SEED_2_CONTROL,11,b01_NORM2,NORM2,1,16,150,true,29,135,136,1.06944444444,0.296690276662,2.47684801097,-0.656823113233,142,144
L18_SEED_2_CONTROL,12,b01_FFN_UPDATE,FFN_UPDATE,1,16,200,true,28,138,138,1.05555555556,0.323119102765,2.13052161385,-0.497986413766,142,144
L18_SEED_2_CONTROL,13,b01_AFTER_FFN,AFTER_FFN,1,16,200,true,29,137,137,1.05555555556,0.30578193204,2.23077616391,-0.483785387019,143,144
L18_SEED_2_CONTROL,14,b01_RELU,RELU,1,32,25,true,22,35,27,3.85416666667,1.98223714157,-1.09210977316,-5.1128949632,106,113
L18_SEED_2_CONTROL,15,b02_NORM1,NORM1,2,16,175,true,29,136,135,1.06944444444,0.299170669203,2.34335867678,-0.693189148908,143,144
L18_SEED_2_CONTROL,16,b02_ATT_UPDATE,ATT_UPDATE,2,16,50,true,32,45,49,3.46527777778,1.95854850944,-0.777179254415,-4.26275100045,78,91
L18_SEED_2_CONTROL,17,b02_AFTER_ATTN,AFTER_ATTN,2,16,175,true,31,122,116,1.20138888889,0.388678305657,2.03357361935,-0.948682031083,143,144
L18_SEED_2_CONTROL,18,b02_NORM2,NORM2,2,16,150,true,30,129,128,1.13194444444,0.322738136995,2.28782790332,-0.761808619913,141,144
L18_SEED_2_CONTROL,19,b02_FFN_UPDATE,FFN_UPDATE,2,16,250,true,28,140,140,1.03472222222,0.272427372726,2.12663257887,-0.0185686007673,143,144
L18_SEED_2_CONTROL,20,b02_AFTER_FFN,AFTER_FFN,2,16,200,true,31,123,118,1.1875,0.36339184441,1.97900138057,-0.771011352831,143,144
L18_SEED_2_CONTROL,21,b03_NORM1,NORM1,3,16,175,true,29,134,130,1.10416666667,0.343358609894,2.11844627583,-0.817089505125,143,144
L18_SEED_2_CONTROL,22,b03_ATT_UPDATE,ATT_UPDATE,3,16,75,true,32,71,70,2.26388888889,1.40370428693,-0.229224212223,-3.60695272339,116,121
L18_SEED_2_CONTROL,23,b03_AFTER_ATTN,AFTER_ATTN,3,16,150,true,31,122,117,1.21527777778,0.43032368409,1.74992248166,-0.934906548977,140,144
L18_SEED_2_CONTROL,24,b03_NORM2,NORM2,3,16,150,true,29,134,128,1.13194444444,0.389744530277,2.01275212573,-1.11235208157,141,144
L18_SEED_2_CONTROL,25,b03_FFN_UPDATE,FFN_UPDATE,3,16,200,true,28,135,139,1.04166666667,0.393709855202,1.46364061635,-0.213799025538,143,144
L18_SEED_2_CONTROL,26,b03_AFTER_FFN,AFTER_FFN,3,16,175,true,31,121,117,1.20833333333,0.433287140375,1.74264989977,-1.0655148104,141,144
L18_SEED_2_CONTROL,27,b04_NORM1,NORM1,4,16,175,true,28,137,132,1.09027777778,0.405555289291,1.93291688032,-1.23001196745,143,144
L18_SEED_2_CONTROL,28,b04_CTX,CTX,4,16,50,true,31,64,56,3.45138888889,1.84238082426,-0.569436714608,-4.40152405518,101,118
L18_SEED_2_CONTROL,29,b04_ATT_UPDATE,ATT_UPDATE,4,16,50,true,32,44,42,4.07638888889,2.05831422528,-0.809761075731,-4.7372591992,87,97
L18_SEED_2_CONTROL,30,b04_AFTER_ATTN,AFTER_ATTN,4,16,150,true,32,110,103,1.3125,0.483381818595,1.56846713963,-1.08740683204,140,144
L18_SEED_2_CONTROL,31,b04_NORM2,NORM2,4,16,150,true,29,132,128,1.15277777778,0.444027834486,1.81213752582,-1.29696620399,138,144
L18_SEED_2_CONTROL,32,b04_FFN_UPDATE,FFN_UPDATE,4,16,150,true,28,134,137,1.05555555556,0.437645460474,1.50437459531,-0.841286885479,143,144
L18_SEED_2_CONTROL,33,b04_AFTER_FFN,AFTER_FFN,4,16,150,true,32,110,103,1.30555555556,0.472913828201,1.56779464475,-1.11739792198,141,144
L18_SEED_2_CONTROL,34,b04_RELU,RELU,4,32,25,true,23,39,37,3.57638888889,1.84637235312,-0.897216832528,-4.7101277191,108,115
L18_SEED_2_CONTROL,35,b05_NORM1,NORM1,5,16,150,true,29,132,128,1.125,0.450165090196,1.74921849092,-1.34921151934,142,144
L18_SEED_2_CONTROL,36,b05_ATT_UPDATE,ATT_UPDATE,5,16,50,true,32,47,41,4.14583333333,2.20176230823,-1.00035723946,-5.43401849242,87,102
L18_SEED_2_CONTROL,37,b05_AFTER_ATTN,AFTER_ATTN,5,16,150,true,32,104,103,1.32638888889,0.600237755711,1.35210304038,-1.81118321995,138,144
L18_SEED_2_CONTROL,38,b05_NORM2,NORM2,5,16,125,true,30,116,116,1.26388888889,0.570070465044,1.47036916127,-2.08917120184,136,143
L18_SEED_2_CONTROL,39,b05_FFN_UPDATE,FFN_UPDATE,5,16,200,true,28,133,131,1.125,0.536983588004,1.1599489779,-1.42984261885,139,144
L18_SEED_2_CONTROL,40,b05_AFTER_FFN,AFTER_FFN,5,16,150,true,32,103,102,1.33333333333,0.595113741312,1.2796122005,-1.74197374041,138,144
L18_SEED_2_CONTROL,41,b06_NORM1,NORM1,6,16,125,true,29,127,127,1.18055555556,0.53380971292,1.41617372006,-1.5165950767,136,143
L18_SEED_2_CONTROL,42,b06_ATT_UPDATE,ATT_UPDATE,6,16,50,true,31,65,64,3.04166666667,1.76400362155,-0.525033221108,-4.37427348582,100,115
L18_SEED_2_CONTROL,43,b06_AFTER_ATTN,AFTER_ATTN,6,16,125,true,32,93,93,1.40972222222,0.665104141041,1.12351231505,-1.94661502844,138,143
L18_SEED_2_CONTROL,44,b06_NORM2,NORM2,6,16,125,true,31,106,107,1.33333333333,0.619758402687,1.29983085364,-2.09240306179,135,143
L18_SEED_2_CONTROL,45,b06_FFN_UPDATE,FFN_UPDATE,6,16,175,true,29,99,102,1.38194444444,0.723161072129,0.786430638481,-1.76412862787,131,144
L18_SEED_2_CONTROL,46,b06_AFTER_FFN,AFTER_FFN,6,16,125,true,32,93,96,1.40277777778,0.6667771733,1.05795451173,-1.83642321068,136,143
L18_SEED_2_CONTROL,47,b07_NORM1,NORM1,7,16,125,true,29,118,118,1.25694444444,0.600068555883,1.29867271704,-1.79286333826,135,143
L18_SEED_2_CONTROL,48,b07_ATT_UPDATE,ATT_UPDATE,7,16,25,true,21,28,24,5.65972222222,2.47759871965,-1.01504446838,-4.56269230621,60,84
L18_SEED_2_CONTROL,49,b07_AFTER_ATTN,AFTER_ATTN,7,16,125,true,32,92,92,1.42361111111,0.700038209452,1.055913589,-2.00690666687,137,143
L18_SEED_2_CONTROL,50,b07_NORM2,NORM2,7,16,100,true,30,109,106,1.34027777778,0.649740671396,1.21113776388,-1.80833062533,135,143
L18_SEED_2_CONTROL,51,b07_FFN_UPDATE,FFN_UPDATE,7,16,200,true,29,118,113,1.29166666667,0.542218932886,1.36224526005,-1.44723771298,134,143
L18_SEED_2_CONTROL,52,b07_AFTER_FFN,AFTER_FFN,7,16,125,true,32,92,92,1.43055555556,0.683146905377,1.10782862866,-1.9866028682,136,143
L18_SEED_2_CONTROL,53,b08_NORM1,NORM1,8,16,100,true,30,109,110,1.3125,0.650165344471,1.21436306358,-1.8673389978,135,143
L18_SEED_2_CONTROL,54,b08_CTX,CTX,8,16,25,true,28,33,37,5.43055555556,2.36733006213,-0.809891490245,-4.07570495224,68,79
L18_SEED_2_CONTROL,55,b08_ATT_UPDATE,ATT_UPDATE,8,16,50,true,29,45,40,4.74305555556,2.26107715877,-0.884733577058,-5.06601944038,89,105
L18_SEED_2_CONTROL,56,b08_AFTER_ATTN,AFTER_ATTN,8,16,125,true,32,90,91,1.45138888889,0.745333217629,1.03929630171,-2.24418714709,134,143
L18_SEED_2_CONTROL,57,b08_NORM2,NORM2,8,16,100,true,30,107,109,1.34027777778,0.706259287595,1.1299114216,-2.14268364772,134,141
L18_SEED_2_CONTROL,58,b08_FFN_UPDATE,FFN_UPDATE,8,16,150,true,28,116,119,1.24305555556,0.599787380347,1.29334205551,-1.71686992884,134,144
L18_SEED_2_CONTROL,59,b08_AFTER_FFN,AFTER_FFN,8,16,125,true,32,92,91,1.45138888889,0.73821063547,1.0133552823,-2.15678557622,134,143
L18_SEED_2_CONTROL,60,b08_RELU,RELU,8,32,25,true,23,14,13,5.24305555556,2.31506979047,-1.41210287448,-5.38823939651,87,108
L18_SEED_2_CONTROL,61,b09_NORM1,NORM1,9,16,100,true,30,108,109,1.34027777778,0.713549028338,1.07198376745,-2.17154175651,134,141
L18_SEED_2_CONTROL,62,b09_ATT_UPDATE,ATT_UPDATE,9,16,75,true,31,51,55,2.5625,1.60611213001,-0.505815381566,-4.37792224663,96,123
L18_SEED_2_CONTROL,63,b09_AFTER_ATTN,AFTER_ATTN,9,16,100,true,32,89,91,1.4375,0.740939680284,0.993838795924,-2.03799975315,136,143
L18_SEED_2_CONTROL,64,b09_NORM2,NORM2,9,16,100,true,31,95,99,1.40972222222,0.712279995497,1.11895712564,-2.20547507456,135,140
L18_SEED_2_CONTROL,65,b09_FFN_UPDATE,FFN_UPDATE,9,16,150,true,28,123,118,1.3125,0.693481818702,0.893720391548,-1.71909503271,127,142
L18_SEED_2_CONTROL,66,b09_AFTER_FFN,AFTER_FFN,9,16,125,true,32,91,91,1.4375,0.731364984128,1.05444841472,-2.12930159057,136,143
L18_SEED_2_CONTROL,67,b10_NORM1,NORM1,10,16,100,true,30,106,111,1.33333333333,0.704390050157,1.10828604652,-2.03077137298,134,140
L18_SEED_2_CONTROL,68,b10_ATT_UPDATE,ATT_UPDATE,10,16,50,true,32,35,39,3.11111111111,1.95405105099,-0.864536985259,-4.79343340387,92,109
L18_SEED_2_CONTROL,69,b10_AFTER_ATTN,AFTER_ATTN,10,16,100,true,32,88,92,1.44444444444,0.752287518806,0.966678303092,-2.00785970259,135,142
L18_SEED_2_CONTROL,70,b10_NORM2,NORM2,10,16,100,true,30,106,111,1.31944444444,0.72118283565,1.08357079584,-2.12679744526,135,141
L18_SEED_2_CONTROL,71,b10_FFN_UPDATE,FFN_UPDATE,10,16,175,true,28,125,127,1.18055555556,0.580914160575,1.20135389364,-1.22709336367,135,144
L18_SEED_2_CONTROL,72,b10_AFTER_FFN,AFTER_FFN,10,16,100,true,31,93,97,1.45138888889,0.738910681035,1.00579298596,-1.95183520586,128,143
L18_SEED_2_CONTROL,73,b11_NORM1,NORM1,11,16,100,true,30,106,110,1.38194444444,0.718032174103,1.08586691083,-2.06954459158,127,141
L18_SEED_2_CONTROL,74,b11_ATT_UPDATE,ATT_UPDATE,11,16,25,true,22,25,22,5.33333333333,2.55127719035,-1.04355238658,-4.64701239175,69,82
L18_SEED_2_CONTROL,75,b11_AFTER_ATTN,AFTER_ATTN,11,16,100,true,32,87,92,1.52777777778,0.791179147524,0.931993339704,-2.16020604696,126,140
L18_SEED_2_CONTROL,76,b11_NORM2,NORM2,11,16,100,true,31,94,100,1.45138888889,0.757274988303,1.013228504,-2.31071317873,129,141
L18_SEED_2_CONTROL,77,b11_FFN_UPDATE,FFN_UPDATE,11,16,150,true,30,102,100,1.41666666667,0.752095398913,0.911776512521,-2.63048280154,134,140
L18_SEED_2_CONTROL,78,b11_AFTER_FFN,AFTER_FFN,11,16,100,true,32,89,92,1.50694444444,0.78244296958,0.91390031849,-2.14726686762,128,141
L18_SEED_2_CONTROL,79,b12_NORM1,NORM1,12,16,100,true,30,106,110,1.38194444444,0.776663368626,0.982085910521,-2.5135487954,129,141
L18_SEED_2_CONTROL,80,b12_CTX,CTX,12,16,25,true,23,26,25,4.90972222222,2.36637568927,-0.86285782599,-4.14003307409,70,86
L18_SEED_2_CONTROL,81,b12_ATT_UPDATE,ATT_UPDATE,12,16,50,true,29,20,20,5.13194444444,2.42185390462,-1.20117947834,-5.54613187129,63,82
L18_SEED_2_CONTROL,82,b12_AFTER_ATTN,AFTER_ATTN,12,16,100,true,32,88,92,1.50694444444,0.79186215643,0.872422331192,-2.1289532772,128,140
L18_SEED_2_CONTROL,83,b12_NORM2,NORM2,12,16,100,true,30,103,108,1.39583333333,0.778501423711,0.966040955434,-2.47061410846,129,140
L18_SEED_2_CONTROL,84,b12_FFN_UPDATE,FFN_UPDATE,12,16,150,true,31,92,89,1.48611111111,0.846457150183,0.721745887108,-2.46971030233,130,143
L18_SEED_2_CONTROL,85,b12_AFTER_FFN,AFTER_FFN,12,16,100,true,31,90,95,1.49305555556,0.794682192562,0.849373761228,-2.11484763815,127,140
L18_SEED_2_CONTROL,86,b12_RELU,RELU,12,32,25,true,26,19,16,5.5625,2.46507749145,-1.50722271787,-5.50951551399,80,83
L18_SEED_2_CONTROL,87,b13_NORM1,NORM1,13,16,100,true,31,92,95,1.48611111111,0.798924956974,0.891229119867,-2.48785768012,128,140
L18_SEED_2_CONTROL,88,b13_ATT_UPDATE,ATT_UPDATE,13,16,25,true,20,27,25,5.46527777778,2.47750900047,-1.06118526961,-4.06207127522,67,92
L18_SEED_2_CONTROL,89,b13_AFTER_ATTN,AFTER_ATTN,13,16,100,true,32,85,89,1.52777777778,0.807224654889,0.835185277769,-2.09972581909,127,141
L18_SEED_2_CONTROL,90,b13_NORM2,NORM2,13,16,100,true,30,101,104,1.43055555556,0.811601569103,0.887317811037,-2.51902190236,128,140
L18_SEED_2_CONTROL,91,b13_FFN_UPDATE,FFN_UPDATE,13,16,125,true,29,100,104,1.40277777778,0.919340200055,0.494338343713,-2.45606422597,128,142
L18_SEED_2_CONTROL,92,b13_AFTER_FFN,AFTER_FFN,13,16,100,true,31,86,91,1.52083333333,0.820809826563,0.801313732753,-2.17905617919,127,140
L18_SEED_2_CONTROL,93,b14_NORM1,NORM1,14,16,100,true,30,101,103,1.4375,0.820481037599,0.848230517527,-2.52646368193,128,140
L18_SEED_2_CONTROL,94,b14_ATT_UPDATE,ATT_UPDATE,14,16,25,true,27,13,15,4.92361111111,2.39030338777,-0.963988531715,-3.71167189932,51,95
L18_SEED_2_CONTROL,95,b14_AFTER_ATTN,AFTER_ATTN,14,16,100,true,32,78,84,1.5625,0.857233081057,0.726433076416,-2.29554902586,128,140
L18_SEED_2_CONTROL,96,b14_NORM2,NORM2,14,16,75,true,30,95,93,1.50694444444,0.91214537873,0.617612145819,-2.48812473207,129,140
L18_SEED_2_CONTROL,97,b14_FFN_UPDATE,FFN_UPDATE,14,16,125,true,29,99,91,1.59722222222,0.988731931454,0.525217625657,-2.5500828502,123,137
L18_SEED_2_CONTROL,98,b14_AFTER_FFN,AFTER_FFN,14,16,100,true,32,78,82,1.56944444444,0.857248880432,0.721694977725,-2.26324270407,128,140
L18_SEED_2_CONTROL,99,b15_NORM1,NORM1,15,16,100,true,30,94,92,1.52083333333,0.896240179781,0.696766262767,-2.92473593885,129,140
L18_SEED_2_CONTROL,100,b15_ATT_UPDATE,ATT_UPDATE,15,16,25,true,16,25,29,4.91666666667,2.39142043186,-0.90786886024,-3.65227538317,55,84
L18_SEED_2_CONTROL,101,b15_AFTER_ATTN,AFTER_ATTN,15,16,100,true,32,77,80,1.57638888889,0.884415548212,0.663162020786,-2.26461842964,128,141
L18_SEED_2_CONTROL,102,b15_NORM2,NORM2,15,16,75,true,30,92,92,1.52777777778,0.96418775488,0.532678055632,-2.71900721349,128,139
L18_SEED_2_CONTROL,103,b15_FFN_UPDATE,FFN_UPDATE,15,16,100,true,29,97,99,1.43055555556,0.871712225872,0.5002926158,-1.60197484185,129,142
L18_SEED_2_CONTROL,104,b15_AFTER_FFN,AFTER_FFN,15,16,100,true,32,77,80,1.57638888889,0.880207457428,0.649563200261,-2.26553658254,128,141
L18_SEED_2_CONTROL,105,b16_NORM1,NORM1,16,16,75,true,30,93,92,1.52083333333,0.94943451145,0.54525422115,-2.5580082289,128,139
L18_SEED_2_CONTROL,106,b16_CTX,CTX,16,16,25,true,29,23,20,4.95833333333,2.49393046806,-1.06468196365,-4.07313925136,67,81
L18_SEED_2_CONTROL,107,b16_ATT_UPDATE,ATT_UPDATE,16,16,25,true,19,12,9,5.25694444444,2.54521587638,-1.09773996615,-4.31951050515,46,79
L18_SEED_2_CONTROL,108,b16_AFTER_ATTN,AFTER_ATTN,16,16,75,true,31,78,81,1.60416666667,0.946716942839,0.523038873488,-1.99217738909,123,141
L18_SEED_2_CONTROL,109,b16_NORM2,NORM2,16,16,75,true,30,89,91,1.53472222222,0.976007613253,0.486973151177,-2.5624029492,128,139
L18_SEED_2_CONTROL,110,b16_FFN_UPDATE,FFN_UPDATE,16,16,100,true,29,86,83,1.57638888889,0.966587291028,0.437438009556,-1.98404658377,125,141
L18_SEED_2_CONTROL,111,b16_AFTER_FFN,AFTER_FFN,16,16,75,true,31,79,81,1.60416666667,0.943184724423,0.516256843485,-1.93485218056,123,141
L18_SEED_2_CONTROL,112,b16_RELU,RELU,16,32,25,true,25,30,23,4.97916666667,2.4783412954,-1.56352886069,-5.85541653659,74,98
L18_SEED_2_CONTROL,113,b17_NORM1,NORM1,17,16,75,true,30,89,92,1.55555555556,0.985014000091,0.469030770845,-2.5753882488,124,139
L18_SEED_2_CONTROL,114,b17_CTX,CTX,17,16,25,true,28,29,26,4.22916666667,2.38807367604,-0.946839426356,-3.63682132627,63,82
L18_SEED_2_CONTROL,115,b17_ATT_UPDATE,ATT_UPDATE,17,16,25,true,22,23,24,5.20833333333,2.49271686859,-1.05812571479,-3.86946099485,62,83
L18_SEED_2_CONTROL,116,b17_AFTER_ATTN,AFTER_ATTN,17,16,75,true,31,77,78,1.63888888889,0.989854658893,0.418533346166,-2.00336365026,120,142
L18_SEED_2_CONTROL,117,b17_NORM2,NORM2,17,16,50,true,30,91,95,1.55555555556,1.08316729149,0.34684459512,-2.22359964153,124,135
L18_SEED_2_CONTROL,118,b17_FFN_UPDATE,FFN_UPDATE,17,16,50,true,29,72,75,1.95833333333,1.39523182176,-0.201814812534,-2.85898643304,108,131
L18_SEED_2_CONTROL,119,b17_AFTER_FFN,AFTER_FFN,17,16,75,true,31,77,78,1.65277777778,1.00636308244,0.374151194672,-2.02736851199,119,141
