"family_id","configuration_id","partition","step","token_exact","token_total","sequence_exact","sequence_total","autoregressive_nll","median_first_error_survival","lower_tail_margin_q10","all_finite"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","128","83","144","13","24","4.6390270393111201","5","-20.296858930587767","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","160","95","144","14","24","6.6045575652375028","5","-30.97075164715449","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","192","69","144","10","24","12.630612701395227","1","-45.11196524500847","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","224","76","136","8","23","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","256","49","128","6","22","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","288","72","124","10","21","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","304","58","108","10","19","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L19_SEED_4","MARGIN_DEVELOPMENT_V1","320","35","64","5","12","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","0","14","144","0","24","3.4736591171899112","1","-0.63669160753488541","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","4","24","144","0","24","3.3171316573771108","1","-0.91664995004733407","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","8","22","144","0","24","3.2240459431081421","1","-1.9634853313366571","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","12","24","144","0","24","3.1061399073883273","1","-3.0673844675223032","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","16","24","144","0","24","3.0770968806909278","1","-4.1071917474269863","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","20","34","144","0","24","3.0485829405711127","1","-5.049200542767843","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","24","19","144","0","24","3.9415584132089285","1","-7.9013508001963295","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","28","33","144","4","24","3.4817271462480144","1","-6.9971818119287494","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","32","21","144","0","24","3.2625794010647677","1","-7.5345601337651411","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","36","37","144","4","24","4.9745858852007006","1","-11.735569032033284","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","40","35","144","3","24","4.4981103137223659","1","-10.942689593633016","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","48","41","144","4","24","4.3254395816020157","1","-10.598230123519897","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","56","41","144","3","24","3.7693138698950097","1","-9.8503499746322625","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","64","43","144","5","24","4.317905863986784","1","-11.379394165674846","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","80","41","144","4","24","4.5879801021465925","1","-12.812303352355958","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","96","37","144","4","24","5.5091623644703116","1","-15.146704657872517","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","128","50","144","8","24","6.3530867801836921","2","-19.460290459791818","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","160","51","144","7","24","9.2680666448948461","2","-28.984234937032063","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","192","76","144","10","24","10.241447306564902","2","-48.369487403829893","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","224","64","144","8","24","17.254079981077705","2","-70.979923494656887","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","256","87","140","13","23","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","288","71","132","11","22","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","304","71","84","10","14","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_CALIBRATION_V1","320","82","120","10","20","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","0","11","144","0","24","3.4796623797912329","1","-0.65028085509936018","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","4","25","144","0","24","3.240873477974672","1","-0.69711799621582027","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","8","22","144","0","24","3.0054976834676066","1","-1.4753213807940484","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","12","25","144","0","24","2.8233363833540484","1","-2.2511287709077199","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","16","36","144","1","24","2.4302903338777622","1","-2.0463752195239069","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","20","35","144","2","24","2.2457814224979131","1","-2.5527158379554749","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","24","25","144","1","24","3.1418611951391022","1","-6.6250329415003462","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","28","40","144","4","24","2.4570825505441176","1","-4.7439148475726443","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","32","27","144","0","24","2.5041884701167976","2","-4.9076119638979439","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","36","43","144","5","24","4.4147775169771792","1","-11.047477976481121","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","40","46","144","3","24","3.5706425621492306","1","-9.973970397313435","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","48","58","144","6","24","3.2297072735446406","1","-9.3967668771743771","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","56","46","144","3","24","2.8633178909128669","1","-6.9131911580761276","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","64","63","144","7","24","3.2794884610057431","1","-9.3832176049550373","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","80","49","144","4","24","3.6628167568261585","1","-9.924252035220464","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","96","47","144","4","24","4.2160876295894241","1","-11.930534540613492","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","128","74","144","8","24","4.1938461701176326","3","-16.737475558122","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","160","64","144","9","24","7.7321720857033478","3","-28.010274616877236","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","192","87","144","13","24","10.500465304104072","5","-52.05410567919413","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","224","90","144","10","24","12.872275018225062","4","-75.769223634401953","true"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","256","105","128","14","21","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","288","99","120","15","20","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","304","87","104","11","17","NOT_FINITE","0","NOT_FINITE","false"
"SEQUENCE_WORST_MARGIN_CE_V1","L18_SEED_2_CONTROL","MARGIN_DEVELOPMENT_V1","320","81","108","8","18","NOT_FINITE","0","NOT_FINITE","false"
