"configuration_id","objective","priority","step","score","finite"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","40","3.9620970439790235","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","48","4.7544240192664038","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","56","5.8773541275459102","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","64","6.6114559890939555","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","80","8.2744058734311832","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","96","8.7779605306664816","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","128","9.6732256194136585","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","160","10.170943269350829","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","192","10.123639162563629","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","224","10.423764239268488","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","256","10.757854411920603","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","288","11.050727666303919","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T025","5","320","11.312021903072472","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","0","0.33743867826688567","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","4","0.63463872080182804","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","8","1.4058201614373029","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","12","1.5678892303311078","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","16","1.8216025581898763","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","20","2.4631385155774961","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","24","3.225650902558391","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","28","3.7829719643842403","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","32","3.5511255687140788","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","36","3.5894753819831711","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","40","3.692667534647871","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","48","4.5317001838954232","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","56","5.6100074125646566","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","64","6.3251244229063239","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","80","7.9594141570956189","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","96","8.483179135245285","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","128","9.3834213544786333","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","160","9.886769015081688","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","192","9.8607602118481577","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","224","10.159680003250292","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","256","10.493178544970343","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","288","10.785798068329704","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T05","6","320","11.047129737802029","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","0","0.32356016061033188","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","4","0.59508971747217865","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","8","1.2569265467528359","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","12","1.4125344940133742","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","16","1.651079669950817","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","20","2.2093683418157291","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","24","2.9159820716989864","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","28","3.4373549985894329","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","32","3.2853481088301404","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","36","3.2819513046118369","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","40","3.3528809284927275","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","48","4.2166366454242246","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","56","5.1935142746245697","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","64","5.8616766663313458","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","80","7.4369195036196549","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","96","7.9749927125673219","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","128","8.8962997302285078","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","160","9.4045250252466737","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","192","9.4066124375220905","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","224","9.694716998530847","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","256","10.025520778986753","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","288","10.316011192668496","true"
"L19_SEED_1","SOFT_WORST_MARGIN_T1","7","320","10.575664749164053","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","0","9.2307428164549474","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","4","14.412047947543568","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","8","25.761590879429306","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","12","29.487432464811135","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","16","33.190603608682125","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","20","41.76652126496348","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","24","51.878678883701291","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","28","60.935198432559595","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","32","59.37139839785749","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","36","53.892027416637497","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","40","57.698461226947501","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","48","79.008242846605071","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","56","89.415645166626064","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","64","99.081752935787961","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","80","118.51184742600456","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","96","127.3462558282219","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","128","146.40635360151197","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","160","155.66481733258982","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","192","151.80714343329603","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","224","155.49306070317624","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","256","160.26895388029203","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","288","164.46834702154516","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T025","8","320","168.223081647827","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","0","6.3899538429484339","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","4","8.6390985726369198","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","8","13.918810428506731","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","12","15.705892810872955","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","16","17.570144132312063","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","20","21.768303996315918","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","24","26.705610141282932","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","28","31.08545881347592","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","32","30.183671885805563","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","36","27.598191632382626","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","40","29.303741394432944","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","48","39.767252615368193","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","56","44.992947298745371","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","64","49.730352775175753","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","80","59.413925564882369","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","96","63.787989116051854","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","128","73.304586555187171","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","160","77.926740696909519","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","192","75.995239764793681","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","224","77.831763001688003","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","256","80.215215335519161","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","288","82.311994527112262","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T05","9","320","84.187430781847212","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","0","5.1827623549973749","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","4","6.1249735083941559","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","8","8.418716602872367","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","12","9.2306245062796659","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","16","10.080168056197289","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","20","12.052233412886702","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","24","14.428330676321211","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","28","16.488909148913791","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","32","16.000357928158575","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","36","14.851582139838074","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","40","15.504669174182416","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","48","20.396145356249431","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","56","22.976818489576431","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","64","25.252054423028753","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","80","30.022052790820414","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","96","32.174077655459136","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","128","36.887705081284984","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","160","39.179749347454852","true"
"L19_SEED_1","SEQUENCE_SURVIVAL_NLL_T1","10","192","38.218142295836131","true"
